resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult
"iu-india","	","openstack-storage","4227024","4198220","4198211","2011-10-19T00:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4227301","4198220","4198211","2011-10-19T01:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4227579","4198220","4198211","2011-10-19T02:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4227857","4198220","4198211","2011-10-19T03:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4228137","4198220","4198211","2011-10-19T04:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4228410","4198220","4198211","2011-10-19T05:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4228689","4198220","4198211","2011-10-19T06:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4228969","4198220","4198211","2011-10-19T07:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4229236","4198220","4198211","2011-10-19T08:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4229517","4198220","4198211","2011-10-19T09:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4229796","4198220","4198211","2011-10-19T10:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4230084","4198220","4198211","2011-10-19T11:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4230374","4198220","4198211","2011-10-19T12:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4230650","4198220","4198211","2011-10-19T13:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4230933","4198220","4198211","2011-10-19T14:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4231211","4198220","4198211","2011-10-19T15:20:26.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4231497","4198220","4198211","2011-10-19T16:20:04.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4231787","4198220","4198211","2011-10-19T17:20:01.000-04:00","Success","","search_output","Success"
