resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"tacc-alamo","	","openstack-clientStatus","7640740","7640739","7640721","2013-03-26T13:30:46.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7773794","7640739","7640721","2013-04-13T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7774122","7640739","7640721","2013-04-13T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7774444","7640739","7640721","2013-04-13T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7774775","7640739","7640721","2013-04-13T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7775097","7640739","7640721","2013-04-13T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7775425","7640739","7640721","2013-04-13T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7775753","7640739","7640721","2013-04-13T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7776088","7640739","7640721","2013-04-13T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7776416","7640739","7640721","2013-04-13T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7776739","7640739","7640721","2013-04-13T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7777068","7640739","7640721","2013-04-13T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7777397","7640739","7640721","2013-04-13T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7777724","7640739","7640721","2013-04-13T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7778049","7640739","7640721","2013-04-14T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7778380","7640739","7640721","2013-04-14T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7778722","7640739","7640721","2013-04-14T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7779045","7640739","7640721","2013-04-14T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7779384","7640739","7640721","2013-04-14T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7779714","7640739","7640721","2013-04-14T05:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7780041","7640739","7640721","2013-04-14T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7780372","7640739","7640721","2013-04-14T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7780707","7640739","7640721","2013-04-14T08:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7781037","7640739","7640721","2013-04-14T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7781362","7640739","7640721","2013-04-14T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7781693","7640739","7640721","2013-04-14T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7782021","7640739","7640721","2013-04-14T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7782347","7640739","7640721","2013-04-14T13:18:00.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7782679","7640739","7640721","2013-04-14T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7783000","7640739","7640721","2013-04-14T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7783330","7640739","7640721","2013-04-14T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7783660","7640739","7640721","2013-04-14T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7783992","7640739","7640721","2013-04-14T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7784318","7640739","7640721","2013-04-14T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7784646","7640739","7640721","2013-04-14T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7784977","7640739","7640721","2013-04-14T21:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7785308","7640739","7640721","2013-04-14T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7785635","7640739","7640721","2013-04-14T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7785959","7640739","7640721","2013-04-15T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7786290","7640739","7640721","2013-04-15T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7786626","7640739","7640721","2013-04-15T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7786950","7640739","7640721","2013-04-15T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7787286","7640739","7640721","2013-04-15T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7787615","7640739","7640721","2013-04-15T05:18:00.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7787940","7640739","7640721","2013-04-15T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7788268","7640739","7640721","2013-04-15T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7788602","7640739","7640721","2013-04-15T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7788932","7640739","7640721","2013-04-15T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7789259","7640739","7640721","2013-04-15T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7789588","7640739","7640721","2013-04-15T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7789948","7640739","7640721","2013-04-15T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7790264","7640739","7640721","2013-04-15T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7790594","7640739","7640721","2013-04-15T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7790918","7640739","7640721","2013-04-15T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7791249","7640739","7640721","2013-04-15T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7791577","7640739","7640721","2013-04-15T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7791913","7640739","7640721","2013-04-15T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7792246","7640739","7640721","2013-04-15T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7792571","7640739","7640721","2013-04-15T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7792897","7640739","7640721","2013-04-15T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7793228","7640739","7640721","2013-04-15T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7793552","7640739","7640721","2013-04-15T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7793878","7640739","7640721","2013-04-16T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7794213","7640739","7640721","2013-04-16T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7794557","7640739","7640721","2013-04-16T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7794879","7640739","7640721","2013-04-16T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7795209","7640739","7640721","2013-04-16T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7795535","7640739","7640721","2013-04-16T05:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7795862","7640739","7640721","2013-04-16T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7796189","7640739","7640721","2013-04-16T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7796525","7640739","7640721","2013-04-16T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7796854","7640739","7640721","2013-04-16T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7797177","7640739","7640721","2013-04-16T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7797504","7640739","7640721","2013-04-16T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7797833","7640739","7640721","2013-04-16T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7798152","7640739","7640721","2013-04-16T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7798465","7798464","7640721","2013-04-16T14:19:08.000-04:00","Failure","Reporter exceeded usage limits --  wall clock time limit exceeded 60 secs","","Failure:errorMessage"
"tacc-alamo","	","openstack-clientStatus","7798813","7798464","7640721","2013-04-16T15:19:06.000-04:00","Failure","Reporter exceeded usage limits --  wall clock time limit exceeded 60 secs","","Failure:errorMessage"
"tacc-alamo","	","openstack-clientStatus","7799146","7798464","7640721","2013-04-16T16:19:06.000-04:00","Failure","Reporter exceeded usage limits --  wall clock time limit exceeded 60 secs","","Failure:errorMessage"
"tacc-alamo","	","openstack-clientStatus","7799464","7640739","7640721","2013-04-16T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7799801","7640739","7640721","2013-04-16T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7800127","7640739","7640721","2013-04-16T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7800453","7640739","7640721","2013-04-16T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7800782","7640739","7640721","2013-04-16T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7801114","7640739","7640721","2013-04-16T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7801441","7640739","7640721","2013-04-16T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7801768","7640739","7640721","2013-04-17T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7802100","7640739","7640721","2013-04-17T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7802444","7640739","7640721","2013-04-17T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7802765","7640739","7640721","2013-04-17T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7803102","7640739","7640721","2013-04-17T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7803433","7640739","7640721","2013-04-17T05:18:04.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7803756","7640739","7640721","2013-04-17T06:18:03.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7804086","7640739","7640721","2013-04-17T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7804422","7640739","7640721","2013-04-17T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7804750","7640739","7640721","2013-04-17T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7805075","7640739","7640721","2013-04-17T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7805403","7640739","7640721","2013-04-17T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7805725","7640739","7640721","2013-04-17T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7806051","7640739","7640721","2013-04-17T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7806375","7640739","7640721","2013-04-17T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7806690","7640739","7640721","2013-04-17T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7807025","7640739","7640721","2013-04-17T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7807355","7640739","7640721","2013-04-17T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7807690","7640739","7640721","2013-04-17T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7808017","7640739","7640721","2013-04-17T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7808338","7640739","7640721","2013-04-17T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7808669","7640739","7640721","2013-04-17T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7809000","7640739","7640721","2013-04-17T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7809328","7640739","7640721","2013-04-17T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7809651","7640739","7640721","2013-04-18T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7809984","7640739","7640721","2013-04-18T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7810327","7640739","7640721","2013-04-18T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7810654","7640739","7640721","2013-04-18T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7810994","7640739","7640721","2013-04-18T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7811325","7640739","7640721","2013-04-18T05:18:04.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7811646","7640739","7640721","2013-04-18T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7811972","7640739","7640721","2013-04-18T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7812308","7640739","7640721","2013-04-18T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7812634","7640739","7640721","2013-04-18T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7812958","7640739","7640721","2013-04-18T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7813285","7640739","7640721","2013-04-18T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7813612","7640739","7640721","2013-04-18T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7813936","7640739","7640721","2013-04-18T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7814266","7640739","7640721","2013-04-18T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7814582","7640739","7640721","2013-04-18T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7814930","7640739","7640721","2013-04-18T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7815084","7640739","7640721","2013-04-18T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7815236","7640739","7640721","2013-04-18T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7815386","7640739","7640721","2013-04-18T20:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7815660","7640739","7640721","2013-04-18T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7815992","7640739","7640721","2013-04-18T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7816322","7640739","7640721","2013-04-18T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7816659","7640739","7640721","2013-04-19T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7817004","7640739","7640721","2013-04-19T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7817364","7640739","7640721","2013-04-19T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7817695","7640739","7640721","2013-04-19T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7818045","7640739","7640721","2013-04-19T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7818386","7640739","7640721","2013-04-19T05:18:04.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7818720","7640739","7640721","2013-04-19T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7819057","7640739","7640721","2013-04-19T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7819398","7640739","7640721","2013-04-19T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7819734","7640739","7640721","2013-04-19T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7820068","7640739","7640721","2013-04-19T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7820407","7640739","7640721","2013-04-19T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7820748","7640739","7640721","2013-04-19T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7821087","7640739","7640721","2013-04-19T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7821431","7640739","7640721","2013-04-19T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7821767","7640739","7640721","2013-04-19T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7822115","7640739","7640721","2013-04-19T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7822453","7640739","7640721","2013-04-19T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7822792","7640739","7640721","2013-04-19T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7823133","7640739","7640721","2013-04-19T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7823470","7640739","7640721","2013-04-19T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7823807","7640739","7640721","2013-04-19T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7824147","7640739","7640721","2013-04-19T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7824483","7640739","7640721","2013-04-19T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7824813","7640739","7640721","2013-04-20T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7825154","7640739","7640721","2013-04-20T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7825503","7640739","7640721","2013-04-20T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7825834","7640739","7640721","2013-04-20T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7826182","7640739","7640721","2013-04-20T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7826521","7640739","7640721","2013-04-20T05:18:05.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7826854","7640739","7640721","2013-04-20T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7827195","7640739","7640721","2013-04-20T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7827544","7640739","7640721","2013-04-20T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7827884","7640739","7640721","2013-04-20T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7828222","7640739","7640721","2013-04-20T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7828560","7640739","7640721","2013-04-20T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7828901","7640739","7640721","2013-04-20T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7829241","7640739","7640721","2013-04-20T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7829588","7640739","7640721","2013-04-20T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7829916","7640739","7640721","2013-04-20T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7830262","7640739","7640721","2013-04-20T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7830604","7640739","7640721","2013-04-20T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7830949","7640739","7640721","2013-04-20T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7831293","7640739","7640721","2013-04-20T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7831630","7640739","7640721","2013-04-20T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7831969","7640739","7640721","2013-04-20T21:18:00.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7832315","7640739","7640721","2013-04-20T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7832656","7640739","7640721","2013-04-20T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7832985","7640739","7640721","2013-04-21T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7833332","7640739","7640721","2013-04-21T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7833690","7640739","7640721","2013-04-21T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7834020","7640739","7640721","2013-04-21T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7834373","7640739","7640721","2013-04-21T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7834712","7640739","7640721","2013-04-21T05:18:05.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7835044","7640739","7640721","2013-04-21T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7835383","7640739","7640721","2013-04-21T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7835731","7640739","7640721","2013-04-21T08:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7836069","7640739","7640721","2013-04-21T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7836408","7640739","7640721","2013-04-21T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7836747","7640739","7640721","2013-04-21T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7837092","7640739","7640721","2013-04-21T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7837422","7640739","7640721","2013-04-21T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7837766","7640739","7640721","2013-04-21T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7838096","7640739","7640721","2013-04-21T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7838443","7640739","7640721","2013-04-21T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7838788","7640739","7640721","2013-04-21T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7839131","7640739","7640721","2013-04-21T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7839475","7640739","7640721","2013-04-21T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7839812","7640739","7640721","2013-04-21T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7840151","7640739","7640721","2013-04-21T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7840494","7640739","7640721","2013-04-21T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7840838","7640739","7640721","2013-04-21T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7841178","7640739","7640721","2013-04-22T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7841517","7640739","7640721","2013-04-22T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7841872","7640739","7640721","2013-04-22T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7842200","7640739","7640721","2013-04-22T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7842550","7640739","7640721","2013-04-22T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7842890","7640739","7640721","2013-04-22T05:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7843229","7640739","7640721","2013-04-22T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7843564","7640739","7640721","2013-04-22T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7843916","7640739","7640721","2013-04-22T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7844251","7640739","7640721","2013-04-22T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7844592","7640739","7640721","2013-04-22T10:18:01.000-04:00","Success","","search_output","Success"
