resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"iu-india","	","openstack-create-publicvm","4198523","4198522","4198512","2011-10-14T18:15:54.000-04:00","Failure","Command 'sh nova novakey ami-00000028' failed with exit code 127","","Failure:errorMessage errorMessage errorMessage"
"iu-india","	","openstack-create-publicvm","4699979","4699978","4285322","2011-12-27T07:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.405011 s ping 30.003609 s ssh 30.319914 s destroy 0.465903 s","Success"
"iu-india","	","openstack-create-publicvm","4700853","4700852","4285322","2011-12-27T10:13:07.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.367126 s ping 30.003793 s ssh 30.233173 s destroy 0.454913 s","Success"
"iu-india","	","openstack-create-publicvm","4701724","4701723","4285322","2011-12-27T13:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.439904 s ping 30.004681 s ssh 30.194955 s destroy 0.461892 s","Success"
"iu-india","	","openstack-create-publicvm","4702616","4702615","4285322","2011-12-27T16:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.375202 s ping 30.005629 s ssh 30.212772 s destroy 0.440305 s","Success"
"iu-india","	","openstack-create-publicvm","4703516","4703515","4285322","2011-12-27T19:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.31534 s ping 30.003597 s ssh 30.204687 s destroy 0.447793 s","Success"
"iu-india","	","openstack-create-publicvm","4704376","4704375","4285322","2011-12-27T22:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.430301 s ping 30.004169 s ssh 30.18985 s destroy 0.500586 s","Success"
"iu-india","	","openstack-create-publicvm","4705236","4705235","4285322","2011-12-28T01:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.253594 s ping 30.004201 s ssh 30.354864 s destroy 0.451593 s","Success"
"iu-india","	","openstack-create-publicvm","4706120","4706119","4285322","2011-12-28T04:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.392209 s ping 30.003483 s ssh 30.207753 s destroy 0.461361 s","Success"
"iu-india","	","openstack-create-publicvm","4706999","4706998","4285322","2011-12-28T07:13:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.346168 s ping 30.004627 s ssh 30.443812 s destroy 0.458244 s","Success"
"iu-india","	","openstack-create-publicvm","4707858","4707857","4285322","2011-12-28T10:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.42349 s ping 30.003231 s ssh 30.23142 s destroy 0.451997 s","Success"
"iu-india","	","openstack-create-publicvm","4708738","4708737","4285322","2011-12-28T13:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.533191 s ping 30.003465 s ssh 30.324847 s destroy 0.468118 s","Success"
"iu-india","	","openstack-create-publicvm","4709612","4709611","4285322","2011-12-28T16:13:12.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.454626 s ping 30.003831 s ssh 30.31794 s destroy 0.448887 s","Success"
"iu-india","	","openstack-create-publicvm","4710487","4710486","4285322","2011-12-28T19:13:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.438045 s ping 30.003957 s ssh 30.210746 s destroy 0.452048 s","Success"
"iu-india","	","openstack-create-publicvm","4711341","4711340","4285322","2011-12-28T22:13:12.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.499844 s ping 30.005296 s ssh 30.232887 s destroy 0.453747 s","Success"
"iu-india","	","openstack-create-publicvm","4712213","4712212","4285322","2011-12-29T01:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.413516 s ping 30.004055 s ssh 30.200614 s destroy 0.433233 s","Success"
"iu-india","	","openstack-create-publicvm","4713074","4713073","4285322","2011-12-29T04:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.4348 s ping 30.003273 s ssh 30.225879 s destroy 0.423838 s","Success"
"iu-india","	","openstack-create-publicvm","4713940","4713939","4285322","2011-12-29T07:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.342635 s ping 30.004141 s ssh 30.191021 s destroy 0.460599 s","Success"
"iu-india","	","openstack-create-publicvm","4714799","4714798","4285322","2011-12-29T10:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.259293 s ping 30.003562 s ssh 30.20201 s destroy 0.438253 s","Success"
"iu-india","	","openstack-create-publicvm","4715682","4715681","4285322","2011-12-29T13:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.343907 s ping 30.003642 s ssh 30.196836 s destroy 0.497868 s","Success"
"iu-india","	","openstack-create-publicvm","4716540","4533377","4285322","2011-12-29T16:11:05.000-05:00","Failure","Command 'sh ~/nova/runinstance.sh novakey ami-00000028' failed with exit code 1","","Failure:errorMessage errorMessage errorMessage"
"iu-india","	","openstack-create-publicvm","4717422","4717421","4285322","2011-12-29T19:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.494804 s ping 30.003184 s ssh 30.199988 s destroy 0.44482 s","Success"
"iu-india","	","openstack-create-publicvm","4718285","4718284","4285322","2011-12-29T22:13:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.422134 s ping 30.003709 s ssh 30.19076 s destroy 0.464628 s","Success"
"iu-india","	","openstack-create-publicvm","4719145","4719144","4285322","2011-12-30T01:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.406844 s ping 30.005479 s ssh 30.187851 s destroy 0.454443 s","Success"
"iu-india","	","openstack-create-publicvm","4720030","4533377","4285322","2011-12-30T04:11:06.000-05:00","Failure","Command 'sh ~/nova/runinstance.sh novakey ami-00000028' failed with exit code 1","","Failure:errorMessage errorMessage errorMessage"
"iu-india","	","openstack-create-publicvm","4720904","4720903","4285322","2011-12-30T07:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.434741 s ping 30.005559 s ssh 30.200989 s destroy 0.450487 s","Success"
"iu-india","	","openstack-create-publicvm","4721764","4721763","4285322","2011-12-30T10:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.305183 s ping 30.004204 s ssh 30.183809 s destroy 0.452364 s","Success"
"iu-india","	","openstack-create-publicvm","4722643","4722642","4285322","2011-12-30T13:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.44491 s ping 30.003196 s ssh 30.23701 s destroy 0.436536 s","Success"
"iu-india","	","openstack-create-publicvm","4723515","4723514","4285322","2011-12-30T16:13:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.800119 s ping 30.004093 s ssh 30.219701 s destroy 0.462839 s","Success"
"iu-india","	","openstack-create-publicvm","4724380","4724379","4285322","2011-12-30T19:13:12.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.369079 s ping 30.004071 s ssh 30.226704 s destroy 0.517677 s","Success"
"iu-india","	","openstack-create-publicvm","4725233","4725232","4285322","2011-12-30T22:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.582679 s ping 30.005258 s ssh 30.184953 s destroy 0.451199 s","Success"
"iu-india","	","openstack-create-publicvm","4726104","4726103","4285322","2011-12-31T01:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.725226 s ping 30.003252 s ssh 30.191861 s destroy 0.479305 s","Success"
"iu-india","	","openstack-create-publicvm","4726976","4726975","4285322","2011-12-31T04:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.325033 s ping 30.003554 s ssh 30.174739 s destroy 0.463157 s","Success"
"iu-india","	","openstack-create-publicvm","4727848","4727847","4285322","2011-12-31T07:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.386007 s ping 30.003198 s ssh 30.240583 s destroy 0.433057 s","Success"
"iu-india","	","openstack-create-publicvm","4728704","4533377","4285322","2011-12-31T10:11:06.000-05:00","Failure","Command 'sh ~/nova/runinstance.sh novakey ami-00000028' failed with exit code 1","","Failure:errorMessage errorMessage errorMessage"
"iu-india","	","openstack-create-publicvm","4729588","4729587","4285322","2011-12-31T13:13:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.323511 s ping 30.003453 s ssh 31.12485 s destroy 0.460621 s","Success"
"iu-india","	","openstack-create-publicvm","4730459","4730458","4285322","2011-12-31T16:13:07.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.223486 s ping 30.005255 s ssh 30.199013 s destroy 0.462906 s","Success"
"iu-india","	","openstack-create-publicvm","4731331","4731330","4285322","2011-12-31T19:13:12.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.460487 s ping 30.003239 s ssh 30.305729 s destroy 0.556632 s","Success"
"iu-india","	","openstack-create-publicvm","4732204","4732203","4285322","2011-12-31T22:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.415474 s ping 30.005449 s ssh 30.171832 s destroy 0.545996 s","Success"
"iu-india","	","openstack-create-publicvm","4733064","4733063","4285322","2012-01-01T01:13:10.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.325072 s ping 30.003634 s ssh 30.189777 s destroy 0.456543 s","Success"
"iu-india","	","openstack-create-publicvm","4733929","4733928","4285322","2012-01-01T04:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.557935 s ping 30.004105 s ssh 30.182727 s destroy 0.465085 s","Success"
"iu-india","	","openstack-create-publicvm","4734798","4734797","4285322","2012-01-01T07:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.430601 s ping 30.003775 s ssh 30.229943 s destroy 0.528147 s","Success"
"iu-india","	","openstack-create-publicvm","4735651","4735650","4285322","2012-01-01T10:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.512305 s ping 30.003371 s ssh 30.236724 s destroy 0.470872 s","Success"
"iu-india","	","openstack-create-publicvm","4736521","4736520","4285322","2012-01-01T13:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.421493 s ping 30.004148 s ssh 30.184004 s destroy 0.451525 s","Success"
"iu-india","	","openstack-create-publicvm","4737396","4737395","4285322","2012-01-01T16:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.451091 s ping 30.00365 s ssh 30.19879 s destroy 0.518243 s","Success"
"iu-india","	","openstack-create-publicvm","4738257","4738256","4285322","2012-01-01T19:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.504328 s ping 30.003957 s ssh 30.201876 s destroy 0.458947 s","Success"
"iu-india","	","openstack-create-publicvm","4739121","4739120","4285322","2012-01-01T22:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.464286 s ping 30.005342 s ssh 30.203043 s destroy 0.509023 s","Success"
"iu-india","	","openstack-create-publicvm","4739984","4739983","4285322","2012-01-02T01:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.252339 s ping 30.003824 s ssh 30.225292 s destroy 0.461023 s","Success"
"iu-india","	","openstack-create-publicvm","4740862","4740861","4285322","2012-01-02T04:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.467716 s ping 30.004089 s ssh 30.234814 s destroy 0.452531 s","Success"
"iu-india","	","openstack-create-publicvm","4741725","4741724","4285322","2012-01-02T07:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.402419 s ping 30.003132 s ssh 30.212868 s destroy 0.450494 s","Success"
"iu-india","	","openstack-create-publicvm","4742586","4742585","4285322","2012-01-02T10:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.461499 s ping 30.003969 s ssh 30.294623 s destroy 0.45279 s","Success"
"iu-india","	","openstack-create-publicvm","4743460","4743459","4285322","2012-01-02T13:13:12.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 67.28823 s ping 30.01802 s ssh 30.290761 s destroy 0.453696 s","Success"
"iu-india","	","openstack-create-publicvm","4744327","4744326","4285322","2012-01-02T16:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.358365 s ping 30.003788 s ssh 30.198671 s destroy 0.447966 s","Success"
"iu-india","	","openstack-create-publicvm","4745196","4745195","4285322","2012-01-02T19:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.404528 s ping 30.002943 s ssh 30.235056 s destroy 0.473188 s","Success"
"iu-india","	","openstack-create-publicvm","4746064","4746063","4285322","2012-01-02T22:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.3852 s ping 30.004911 s ssh 30.201904 s destroy 0.45585 s","Success"
"iu-india","	","openstack-create-publicvm","4746920","4746919","4285322","2012-01-03T01:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.427922 s ping 30.00517 s ssh 30.197856 s destroy 0.441925 s","Success"
"iu-india","	","openstack-create-publicvm","4747797","4747796","4285322","2012-01-03T04:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.283425 s ping 30.003722 s ssh 30.364752 s destroy 0.450792 s","Success"
"iu-india","	","openstack-create-publicvm","4748661","4748660","4285322","2012-01-03T07:13:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.322977 s ping 30.00483 s ssh 30.225841 s destroy 0.45311 s","Success"
"iu-india","	","openstack-create-publicvm","4749556","4749555","4285322","2012-01-03T10:13:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.559783 s ping 30.004114 s ssh 30.381881 s destroy 0.449903 s","Success"
"iu-india","	","openstack-create-publicvm","4750412","4750411","4285322","2012-01-03T13:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.131357 s ping 30.003028 s ssh 30.47197 s destroy 0.48158 s","Success"
"iu-india","	","openstack-create-publicvm","4751244","4751243","4285322","2012-01-03T16:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.160612 s ping 30.003918 s ssh 30.448723 s destroy 0.490284 s","Success"
"iu-india","	","openstack-create-publicvm","4752068","4752067","4285322","2012-01-03T19:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.191346 s ping 30.003737 s ssh 30.414698 s destroy 0.437292 s","Success"
"iu-india","	","openstack-create-publicvm","4752901","4752900","4285322","2012-01-03T22:13:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.220964 s ping 30.00376 s ssh 30.437899 s destroy 0.436855 s","Success"
"iu-india","	","openstack-create-publicvm","4769728","4769727","4285322","2012-01-06T13:13:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.327135 s ping 30.003764 s ssh 30.570773 s destroy 0.44273 s","Success"
"iu-india","	","openstack-create-publicvm","4770565","4770564","4285322","2012-01-06T16:13:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 65.999659 s ping 30.003846 s ssh 30.413766 s destroy 0.418844 s","Success"
"iu-india","	","openstack-create-publicvm","4771584","4771582","4285322","2012-01-06T20:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.274735 s ping 30.003837 s ssh 30.535872 s destroy 0.429063 s","Success"
"iu-india","	","openstack-create-publicvm","4772393","4772392","4285322","2012-01-06T23:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.224622 s ping 30.005039 s ssh 30.285699 s destroy 0.436452 s","Success"
"iu-india","	","openstack-create-publicvm","4773211","4773209","4285322","2012-01-07T02:00:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.205642 s ping 30.004189 s ssh 30.184001 s destroy 0.491659 s","Success"
"iu-india","	","openstack-create-publicvm","4774031","4774029","4285322","2012-01-07T05:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.279829 s ping 30.004476 s ssh 30.495753 s destroy 0.44523 s","Success"
"iu-india","	","openstack-create-publicvm","4774847","4774846","4285322","2012-01-07T08:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.107485 s ping 30.003167 s ssh 30.474822 s destroy 0.438464 s","Success"
"iu-india","	","openstack-create-publicvm","4775681","4775678","4285322","2012-01-07T11:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.197172 s ping 30.003654 s ssh 30.336709 s destroy 0.442141 s","Success"
"iu-india","	","openstack-create-publicvm","4776509","4776508","4285322","2012-01-07T14:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.166628 s ping 30.002985 s ssh 30.192735 s destroy 0.450768 s","Success"
"iu-india","	","openstack-create-publicvm","4777326","4777324","4285322","2012-01-07T17:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.395434 s ping 30.003736 s ssh 30.321685 s destroy 0.426603 s","Success"
"iu-india","	","openstack-create-publicvm","4778139","4778137","4285322","2012-01-07T20:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.396915 s ping 30.002943 s ssh 30.524816 s destroy 0.425349 s","Success"
"iu-india","	","openstack-create-publicvm","4778957","4778955","4285322","2012-01-07T23:00:07.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.257401 s ping 30.003133 s ssh 30.190909 s destroy 0.442279 s","Success"
"iu-india","	","openstack-create-publicvm","4779773","4779770","4285322","2012-01-08T02:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.227161 s ping 30.004604 s ssh 30.294405 s destroy 0.426335 s","Success"
"iu-india","	","openstack-create-publicvm","4780579","4780578","4285322","2012-01-08T05:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.195979 s ping 30.003584 s ssh 30.414747 s destroy 0.481397 s","Success"
"iu-india","	","openstack-create-publicvm","4781392","4781391","4285322","2012-01-08T08:00:10.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.291277 s ping 30.003103 s ssh 30.390792 s destroy 0.423933 s","Success"
"iu-india","	","openstack-create-publicvm","4782210","4782208","4285322","2012-01-08T11:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.237342 s ping 30.003234 s ssh 30.401733 s destroy 0.443583 s","Success"
"iu-india","	","openstack-create-publicvm","4783032","4783031","4285322","2012-01-08T14:00:10.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.606794 s ping 30.004272 s ssh 30.606804 s destroy 0.439546 s","Success"
"iu-india","	","openstack-create-publicvm","4783840","4783838","4285322","2012-01-08T17:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.281055 s ping 30.003857 s ssh 30.403632 s destroy 0.445547 s","Success"
"iu-india","	","openstack-create-publicvm","4784648","4784644","4285322","2012-01-08T20:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.074874 s ping 30.0032 s ssh 30.19184 s destroy 0.44167 s","Success"
"iu-india","	","openstack-create-publicvm","4785467","4785463","4285322","2012-01-08T23:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.406558 s ping 30.003982 s ssh 30.168815 s destroy 0.423816 s","Success"
"iu-india","	","openstack-create-publicvm","4786290","4786287","4285322","2012-01-09T02:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.300922 s ping 30.003887 s ssh 30.203855 s destroy 0.442884 s","Success"
"iu-india","	","openstack-create-publicvm","4787114","4787113","4285322","2012-01-09T05:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.324 s ping 30.003772 s ssh 32.139565 s destroy 0.506309 s","Success"
"iu-india","	","openstack-create-publicvm","4787914","4787913","4285322","2012-01-09T08:00:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.225498 s ping 30.00428 s ssh 30.18571 s destroy 0.448467 s","Success"
"iu-india","	","openstack-create-publicvm","4788727","4788723","4285322","2012-01-09T11:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.178666 s ping 30.004125 s ssh 30.408902 s destroy 0.456007 s","Success"
"iu-india","	","openstack-create-publicvm","4789543","4789539","4285322","2012-01-09T14:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.319977 s ping 30.004256 s ssh 30.362788 s destroy 0.434268 s","Success"
"iu-india","	","openstack-create-publicvm","4790353","4790348","4285322","2012-01-09T17:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.300746 s ping 30.005331 s ssh 30.285844 s destroy 0.492655 s","Success"
"iu-india","	","openstack-create-publicvm","4791174","4791173","4285322","2012-01-09T20:00:10.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.190866 s ping 30.003148 s ssh 30.282811 s destroy 0.427945 s","Success"
"iu-india","	","openstack-create-publicvm","4792001","4533377","4285322","2012-01-09T22:58:05.000-05:00","Failure","Command 'sh ~/nova/runinstance.sh novakey ami-00000028' failed with exit code 1","","Failure:errorMessage errorMessage errorMessage"
"iu-india","	","openstack-create-publicvm","4792795","4792793","4285322","2012-01-10T02:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.173534 s ping 30.00317 s ssh 30.28877 s destroy 0.437395 s","Success"
"iu-india","	","openstack-create-publicvm","4793625","4793624","4285322","2012-01-10T05:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.182205 s ping 30.003861 s ssh 30.22081 s destroy 0.520687 s","Success"
"iu-india","	","openstack-create-publicvm","4794444","4794443","4285322","2012-01-10T08:00:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.139216 s ping 30.003857 s ssh 30.427752 s destroy 0.418542 s","Success"
"iu-india","	","openstack-create-publicvm","4795272","4795270","4285322","2012-01-10T11:00:07.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.193058 s ping 30.004263 s ssh 30.223929 s destroy 0.422158 s","Success"
"iu-india","	","openstack-create-publicvm","4796095","4796094","4285322","2012-01-10T14:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.214638 s ping 30.003146 s ssh 30.280838 s destroy 0.450817 s","Success"
"iu-india","	","openstack-create-publicvm","4796906","4796904","4285322","2012-01-10T17:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.380017 s ping 30.003029 s ssh 30.173798 s destroy 0.447373 s","Success"
"iu-india","	","openstack-create-publicvm","4797730","4797728","4285322","2012-01-10T20:00:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.201625 s ping 30.004088 s ssh 30.219884 s destroy 0.443514 s","Success"
"iu-india","	","openstack-create-publicvm","4798570","4798568","4285322","2012-01-10T23:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.246253 s ping 30.004435 s ssh 30.324847 s destroy 0.444962 s","Success"
"iu-india","	","openstack-create-publicvm","4799398","4799396","4285322","2012-01-11T02:00:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.244539 s ping 30.003689 s ssh 30.326944 s destroy 0.441618 s","Success"
"iu-india","	","openstack-create-publicvm","4800236","4800235","4285322","2012-01-11T05:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.283495 s ping 30.003084 s ssh 30.193894 s destroy 0.45264 s","Success"
"iu-india","	","openstack-create-publicvm","4801070","4801069","4285322","2012-01-11T08:00:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.225658 s ping 30.003904 s ssh 30.623791 s destroy 0.448967 s","Success"
"iu-india","	","openstack-create-publicvm","4801937","4801936","4285322","2012-01-11T11:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.306833 s ping 30.003744 s ssh 30.313674 s destroy 0.44257 s","Success"
"iu-india","	","openstack-create-publicvm","4802791","4802790","4285322","2012-01-11T14:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.291281 s ping 30.00445 s ssh 30.436879 s destroy 0.432127 s","Success"
"iu-india","	","openstack-create-publicvm","4803680","4803679","4285322","2012-01-11T17:00:10.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.304728 s ping 30.00398 s ssh 30.207712 s destroy 0.442086 s","Success"
"iu-india","	","openstack-create-publicvm","4804520","4804519","4285322","2012-01-11T20:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.084956 s ping 30.005363 s ssh 30.406714 s destroy 0.444286 s","Success"
"iu-india","	","openstack-create-publicvm","4805371","4805367","4285322","2012-01-11T23:00:08.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.22408 s ping 30.003084 s ssh 30.181853 s destroy 0.444543 s","Success"
"iu-india","	","openstack-create-publicvm","4806210","4806206","4285322","2012-01-12T02:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.185305 s ping 30.003683 s ssh 30.299748 s destroy 0.482937 s","Success"
"iu-india","	","openstack-create-publicvm","4807069","4807067","4285322","2012-01-12T05:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.37439 s ping 30.003568 s ssh 30.188752 s destroy 0.43929 s","Success"
"iu-india","	","openstack-create-publicvm","4807911","4807908","4285322","2012-01-12T08:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.315161 s ping 30.004478 s ssh 30.192952 s destroy 0.447554 s","Success"
"iu-india","	","openstack-create-publicvm","4808742","4808739","4285322","2012-01-12T11:00:10.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.423019 s ping 30.003715 s ssh 30.193763 s destroy 0.456856 s","Success"
"iu-india","	","openstack-create-publicvm","4809601","4809600","4285322","2012-01-12T14:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.318784 s ping 30.003672 s ssh 30.29276 s destroy 0.465402 s","Success"
"iu-india","	","openstack-create-publicvm","4815467","4815465","4285322","2012-01-13T14:00:10.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.502212 s ping 30.003864 s ssh 30.4438 s destroy 0.444778 s","Success"
"iu-india","	","openstack-create-publicvm","4816307","4816306","4285322","2012-01-13T17:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 68.093327 s ping 30.013379 s ssh 30.38879 s destroy 0.42557 s","Success"
"iu-india","	","openstack-create-publicvm","4817142","4817139","4285322","2012-01-13T20:00:13.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.3972 s ping 30.003897 s ssh 30.182789 s destroy 0.483211 s","Success"
"iu-india","	","openstack-create-publicvm","4817984","4817981","4285322","2012-01-13T23:00:10.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.437536 s ping 30.003039 s ssh 30.191075 s destroy 0.498814 s","Success"
"iu-india","	","openstack-create-publicvm","4818808","4818807","4285322","2012-01-14T02:00:10.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.281019 s ping 30.003533 s ssh 31.097562 s destroy 0.417983 s","Success"
"iu-india","	","openstack-create-publicvm","4819659","4819658","4285322","2012-01-14T05:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.27982 s ping 30.003469 s ssh 30.23194 s destroy 0.467034 s","Success"
"iu-india","	","openstack-create-publicvm","4820504","4820503","4285322","2012-01-14T08:00:09.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.758677 s ping 30.003461 s ssh 30.198438 s destroy 0.433878 s","Success"
"iu-india","	","openstack-create-publicvm","4821347","4533377","4285322","2012-01-14T10:58:06.000-05:00","Failure","Command 'sh ~/nova/runinstance.sh novakey ami-00000028' failed with exit code 1","","Failure:errorMessage errorMessage errorMessage"
"iu-india","	","openstack-create-publicvm","4822205","4822204","4285322","2012-01-14T14:00:11.000-05:00","Success","","cloud-create cloudcreate img ami-00000028 create 66.373464 s ping 30.003073 s ssh 30.347867 s destroy 0.430736 s","Success"
