resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult
"ucsd-sierra","	","eucalyptus-storage","4376928","3369008","3368924","2011-11-07T03:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4377204","3369008","3368924","2011-11-07T04:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4377468","3369008","3368924","2011-11-07T05:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4377739","3369008","3368924","2011-11-07T06:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4378007","3369008","3368924","2011-11-07T07:43:05.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4378269","3369008","3368924","2011-11-07T08:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4378533","3369008","3368924","2011-11-07T09:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4378812","3369008","3368924","2011-11-07T10:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4379084","3369008","3368924","2011-11-07T11:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4379351","3369008","3368924","2011-11-07T12:43:04.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4379621","3369008","3368924","2011-11-07T13:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4379890","3369008","3368924","2011-11-07T14:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4380152","3369008","3368924","2011-11-07T15:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4380424","3369008","3368924","2011-11-07T16:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4380691","3369008","3368924","2011-11-07T17:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4380956","3369008","3368924","2011-11-07T18:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4381229","3369008","3368924","2011-11-07T19:43:14.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4381494","3369008","3368924","2011-11-07T20:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4381759","3369008","3368924","2011-11-07T21:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4382031","3369008","3368924","2011-11-07T22:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4382293","3369008","3368924","2011-11-07T23:43:02.000-05:00","Success","","search_output","Success""ucsd-sierra","	","eucalyptus-storage","4382562","3369008","3368924","2011-11-08T00:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4382836","3369008","3368924","2011-11-08T01:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4383107","3369008","3368924","2011-11-08T02:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4383376","3369008","3368924","2011-11-08T03:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4383654","3369008","3368924","2011-11-08T04:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4383918","3369008","3368924","2011-11-08T05:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4384184","3369008","3368924","2011-11-08T06:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4384442","3369008","3368924","2011-11-08T07:43:05.000-05:00","Success","","search_output","Success"
