resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"iu-xray","	","test_batch_job","1665328","1665327","1665242","2010-11-19T01:24:13.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1672542","1665333","1665242","2010-11-19T17:41:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1672649","1665327","1665242","2010-11-19T17:55:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1672658","1665327","1665242","2010-11-19T17:56:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1672756","1665327","1665242","2010-11-19T18:10:00.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1672771","1665327","1665242","2010-11-19T18:11:00.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1672871","1665333","1665242","2010-11-19T18:25:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1672880","1665333","1665242","2010-11-19T18:26:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1672973","1665333","1665242","2010-11-19T18:40:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1672982","1665333","1665242","2010-11-19T18:41:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1673090","1665333","1665242","2010-11-19T18:55:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1673099","1665333","1665242","2010-11-19T18:56:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1673196","1665327","1665242","2010-11-19T19:10:00.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1673207","1665327","1665242","2010-11-19T19:11:00.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1673313","1665327","1665242","2010-11-19T19:25:00.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1673322","1665333","1665242","2010-11-19T19:26:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1673424","1665333","1665242","2010-11-19T19:40:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1673435","1665333","1665242","2010-11-19T19:41:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1673535","1665333","1665242","2010-11-19T19:55:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1673550","1665327","1665242","2010-11-19T19:56:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1673648","1665327","1665242","2010-11-19T20:10:00.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1673658","1665333","1665242","2010-11-19T20:11:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1673754","1665333","1665242","2010-11-19T20:25:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1673770","1665333","1665242","2010-11-19T20:26:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1673866","1665333","1665242","2010-11-19T20:40:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1673875","1665333","1665242","2010-11-19T20:41:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
"iu-xray","	","test_batch_job","1673976","1665327","1665242","2010-11-19T20:55:00.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1673991","1665327","1665242","2010-11-19T20:56:00.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1674088","1665327","1665242","2010-11-19T21:10:00.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1674100","1665327","1665242","2010-11-19T21:11:00.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 2 seconds","Success"
"iu-xray","	","test_batch_job","1674199","1665333","1665242","2010-11-19T21:25:01.000-05:00","Success","","queuetime queuetime nodes 1 type elapsed 1 seconds","Success"
