resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult
"ucsd-sierra","	","eucalyptus-create-publicvm","3322163","3322162","3312202","2011-05-25T03:42:06.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 303.426558 s ping 0.003282 s ssh 0.343707 s destroy 0.24916 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3329318","3329317","3312202","2011-05-27T03:49:08.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-50010897	inca	default
INSTANCE	i-4A73080C	emi-FF7D1540	198.202.120.181	10.0.6.130	terminated 	userkey 	0 	c1.medium 	2011-05-27T07:36:01.765Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3335189","3335188","3312202","2011-05-28T03:53:35.000-04:00","Failure","cloud client reports machine is running but machine is not pingable after 900 seconds: PING 198.202.120.181 (198.202.120.181) 56(84) bytes of data.
From 198.202.120.7 icmp_seq=1 Destination Host Unreachable

--- 198.202.120.181 ping statistics ---
1 packets transmitted, 0 received, +1 errors, 100% packet loss, time 0ms

    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3341048","3341047","3312202","2011-05-29T03:49:08.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-46DA0800	inca	default
INSTANCE	i-3B0707CC	emi-FF7D1540	198.202.120.181	10.0.6.130	terminated 	userkey 	0 	c1.medium 	2011-05-29T07:36:01.57Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3346950","3346949","3312202","2011-05-30T03:48:07.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-3FF30801	inca	default
INSTANCE	i-308C05FA	emi-FF7D1540	198.202.120.181	10.0.6.130	terminated 	userkey 	0 	c1.medium 	2011-05-30T07:36:01.362Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3352927","3352926","3312202","2011-05-31T03:49:38.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-403106D3	inca	default
INSTANCE	i-429A0801	emi-FF7D1540	198.202.120.181	10.0.5.130	terminated 	userkey 	0 	c1.medium 	2011-05-31T07:36:01.331Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3359095","3359094","3312202","2011-06-01T03:48:08.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-49DA0838	inca	default
INSTANCE	i-3C9006A0	emi-FF7D1540	198.202.120.181	10.0.5.130	terminated 	userkey 	0 	c1.medium 	2011-06-01T07:36:02.009Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3365136","3365135","3312202","2011-06-02T03:43:06.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 363.972587 s ping 0.003014 s ssh 0.657535 s destroy 0.294827 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3367677","3367676","3367554","2011-06-02T14:01:37.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-408207CC	inca	default
INSTANCE	i-35890705	emi-FF7D1540	198.202.120.178	10.0.5.130	terminated 	userkey 	0 	c1.medium 	2011-06-02T17:48:31.144Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3367843","3367842","3367720","2011-06-02T14:32:07.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-4A9207CA	inca	default
INSTANCE	i-45740760	emi-FF7D1540	198.202.120.178	10.0.5.130	terminated 	userkey 	0 	c1.medium 	2011-06-02T18:19:30.696Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
